feature,importance_f1,importance_f2,importance_f3,importance_f4,importance_f5,importance_mean,importance_relative
MoveConditions,0.011838918741129785,0.03422488101616614,0.029528171374802438,0.09988963669370109,0.06630903109596932,0.048358127784353756,0.0004835812778435389
ScoreDifferenceChangeSign,0.069144302083042,0.015445108628117281,0.038233903035032255,0.08210205241743382,0.03582281833005083,0.048149636898735235,0.0004814963689873536
Union,0.06108475062544759,0.05413018475867531,0.029138317354952308,0.04957557381750604,0.04142125810323505,0.04707001693196326,0.0004707001693196339
AllDirections,0.016956967408743678,0.049841384775889605,0.05941677667955798,0.038498888609389936,0.07003734098096717,0.04695027169090967,0.000469502716909098
CheckmateWinFrequency,0.028393614129462296,0.054373685618260045,0.050835182226383877,0.06892989945144963,0.030832457084532635,0.0466729677020177,0.00046672967702017824
SowCW,0.01593082227618373,0.09276374551305772,0.0027790676335099763,0.11033284555739861,0.008511831938305467,0.0460636625836911,0.00046063662583691224
StepDecisionToFriendFrequency,0.026952498353022682,0.048025611868432155,0.06422365012204048,0.04050507447572538,0.05026479072820968,0.045994325109486076,0.000459943251094862
RollFrequency,0.04000171278204218,0.042320555066510515,0.022541019151147444,0.03829738731459821,0.08635698752195728,0.04590353236725113,0.0004590353236725125
ProposeDecisionFrequency,0.006338655191620521,0.011705513390722363,0.05942869557069631,0.061633196831170196,0.0880445590632001,0.0454301240094819,0.0004543012400948202
SurakartaStyle,0.0012403440702627654,0.013296138791593387,0.177158189278752,0.0256619808537521,0.0067147751471104645,0.04481428562829414,0.0004481428562829426
PromotionDecisionFrequency,0.0001134631244354209,0.05106001347539966,0.0995775124568697,0.011594017315137112,0.05644376597250642,0.04375775446886966,0.0004375775446886978
IsFriend,0.03987313066297598,0.047821210193435576,0.011093168398687674,0.1023416386024592,0.00458335899970866,0.04114250137145342,0.00041142501371453535
NoTargetPieceEndFrequency,0.033336523467579,0.046481927897299775,0.05874938798445935,0.0012929825663174916,0.06552928663414022,0.04107802170995917,0.00041078021709959277
LeapDecisionFrequency,0.027672944370027035,0.04515533121313384,0.07108087995764353,0.033445396300732635,0.025667592815191025,0.04060442893134561,0.0004060442893134572
GoStyle,0.027444566511802798,0.06584104096283135,0.039788121088933925,0.043158198027865836,0.026224146505682434,0.040491214619423274,0.00040491214619423386
PassEffect,0.06065453666768574,0.03265040915702047,0.07204314236966126,0.0,0.03640612789053301,0.0403508432169801,0.0004035084321698021
HopCapture,0.008713743189136432,0.08033288125096795,0.007800955189898321,0.0914687362062654,0.010740617944032154,0.03981138675606006,0.00039811386756060166
ControlFlowStatement,0.022572943185372035,0.02004234240191415,0.05805021723491135,0.004140227131725876,0.09387880873540641,0.039736907737865965,0.0003973690773786607
Cell,0.017364210753865673,0.060549660564059624,0.07841763270652118,0.031137397870395354,0.01041960345749593,0.03957770107046755,0.00039577701070467655
ScoringWinFrequency,0.021808136090399142,0.02000199687528615,0.08167087658123685,0.05993061572369775,0.013586889850296489,0.039399703024183275,0.0003939970302418338
Exponentiation,0.001955938632321838,0.04681130129295894,0.04387797646834064,0.030611035125095852,0.07185757427232128,0.03902276515820771,0.00039022765158207816
NoMovesDraw,0.00084278350832024,0.06542288278177984,0.04208859113488252,0.029875118226340286,0.0560921959389729,0.03886431431805916,0.00038864314318059264
NoMoves,0.031926111224788535,0.056595884225595416,0.020998775433678826,0.03539463431952857,0.0475168024782159,0.03848644153636145,0.0003848644153636156
CheckersComponent,0.04202157710238667,0.032072157831502184,0.05559203541022277,0.01900984337543337,0.0404341297999452,0.037825948703898035,0.0003782594870389814
PieceDirection,0.020497028046155115,0.020406460340845107,0.035762332191068856,0.0827192770198114,0.026266466216294658,0.03713031276283503,0.0003713031276283513
ScoreDifferenceMaxDecrease,0.013267848272250636,0.08299436946962832,0.020780599580131967,0.04264774893889986,0.024825856943979232,0.036903284640978,0.000369032846409781
AddEffectFrequency,0.03708996456403987,0.028819941741103645,0.03885901225148665,0.06575195644140941,0.010876734956200005,0.03627952199084792,0.00036279521990848016
Operations,0.00863448065632006,0.09678511221443459,0.01847455981499921,0.03953927803224062,0.015906773789567622,0.03586804090151242,0.00035868040901512516
ForEachPiece,0.03456831698187039,0.0008628039590572918,0.09560771913959869,0.04180675314497161,0.005370141185170243,0.035643146882133644,0.0003564314688213374
PatternWin,0.016503312629391986,0.0,0.06627753687912817,0.07094217291640939,0.01854662153177587,0.034453928791341085,0.0003445392879134118
SwapPlayersEffect,0.00238571560084343,0.011634515102205012,0.003854353467814966,0.007240750968109081,0.14429998382223375,0.03388306379224125,0.0003388306379224134
FromToDecisionEnemyFrequency,0.02115590319958468,0.03565496909119404,0.021800129585902998,0.044315976595030636,0.043914809112800705,0.03336835751690261,0.000333683575169027
PieceNumberMaxIncrease,0.027544442256647296,0.06071873618606958,0.019791773244847516,0.04136002532740136,0.015112940419032574,0.032905583486799665,0.0003290558348679975
TaflStyle,0.01969789023382853,0.06706857770911595,0.005066123394051796,0.03494296298438054,0.036149051966868594,0.032584921257649085,0.00032584921257649175
LesserThanOrEqual,0.04578455434399233,0.021028485697763992,0.034085803282401524,0.04295293363002563,0.018259521770317696,0.03242225974490024,0.0003242225974490033
SiteState,0.011177445562341012,0.12098448857796591,0.0006541696136511165,0.02544316861525495,0.002733654783412306,0.032198585430525055,0.00032198585430525143
BallComponent,0.023382818922960947,0.055875478392756577,0.0126787143507595,0.03584776583142918,0.03285269281209393,0.03212749406200003,0.0003212749406200012
ConditionalStatement,0.009746887992467168,0.004568468429185131,0.08934206593621612,0.015921950064097662,0.035765282578235885,0.03106893100004039,0.00031068931000040475
EliminatePiecesWin,0.016048260436769185,0.036681139589488945,0.05507511210133169,0.022727875624668246,0.02348516568294357,0.030803510687040327,0.0003080351068704041
NotEqual,0.03315520206166378,0.07777980970052654,0.012165027181663136,0.01658003954175348,0.013146303749109564,0.0305652764469433,0.00030565276446943384
AlquerqueTiling,0.039267689912839514,0.023265169485838927,0.011184828392794773,0.06199153098174035,0.01534914376228304,0.030211672507099323,0.00030211672507099403
CaptureSequenceFrequency,0.04744280388493077,0.01941213346718673,0.034533498913681196,0.02121757931593481,0.021126109482664066,0.028746425012879516,0.00028746425012879596
Arithmetic,0.02027391013330946,0.016747378655983153,0.011556637248493543,0.06552893984973299,0.02933370955488638,0.028688115088481105,0.0002868811508848118
PieceConditions,0.010723676989304065,0.07493747015344168,0.0031099234513348737,0.035110335555965246,0.018832240818329585,0.028542729393675092,0.00028542729393675166
SingleSiteMoves,0.0008264495008580072,0.0703472052639364,0.006720194616187378,0.011084892630289422,0.05360517494306144,0.02851678339086653,0.0002851678339086661
Timeouts,0.02592941628357358,0.013076324808659048,0.03807071237416782,0.04170666960046324,0.02172570294690414,0.02810176520275357,0.00028101765202753645
SowSkip,0.036729586203203206,0.03714246317923939,0.03502031755467233,0.008771423088348496,0.02193960963564221,0.027920679932221127,0.00027920679932221204
Distance,0.04557171518380471,0.003704186373653355,0.010833533610015562,0.06140426210731606,0.014517082734906601,0.027206156001939256,0.0002720615600193933
Trigger,0.04456331235383635,0.030670904315559765,0.027313249602149998,0.012649354252433052,0.018281491647437875,0.026695662434283406,0.0002669566243428348
DoLudeme,0.028883948626675628,0.02993184641426078,0.04135488866130226,0.007286833762202136,0.02594725563003128,0.026680954618894415,0.0002668095461889449
Then,0.01733766038424884,0.018067614707551985,0.04617746166091345,0.005174067623998281,0.04571244001940469,0.026493848879223448,0.0002649384887922352
Complement,0.008080179090206255,0.016124151839012623,0.034490145120488425,0.047629311208885285,0.025391244865067917,0.026343006424732102,0.00026343006424732175
PassDecision,0.012954100817934118,0.015008706038640946,0.05419727569567536,0.030883809187352514,0.01782600337870748,0.026173979023662086,0.00026173979023662156
NoPieceNext,0.022360954719248594,0.018637782274923118,0.013685960392143986,0.03153311503400043,0.04405565866651348,0.02605469421736592,0.0002605469421736599
HexShape,0.021291171128305607,0.024349764444719806,0.015515980171685156,0.01624463537885934,0.05213299624383801,0.025906909473481586,0.00025906909473481657
MancalaBoard,0.004808351021187421,0.005990192326268514,0.0,0.0,0.11838354280780693,0.025836417231052573,0.00025836417231052644
StepDecisionToEmpty,0.006091377917617177,0.11815753115528893,0.0018109573846434505,0.0020550652611620607,0.0,0.02562298634374232,0.0002562298634374239
ConcentricTiling,0.0006744900293813418,0.0023669371439234755,0.01705517690844164,0.01604791547067455,0.09041770084027545,0.025312444078539293,0.0002531244407853936
BoardSitesOccupiedChangeNumTimes,0.003113023790563239,0.04783534624414549,0.007473068259194293,0.05345396767074839,0.014604576962814343,0.02529599658549315,0.0002529599658549322
NoMovesMover,0.017073247761619965,0.009365212561538414,0.03499781306865005,0.039055394937886616,0.024373250019905437,0.024972983669920096,0.00024972983669920164
Phase,0.013948189108974855,0.015588508215954392,0.023013739029670337,0.042548360833371775,0.028227987647713372,0.024665356967136946,0.00024665356967137013
AlquerqueBoard,0.022939097953397436,0.019533738539634287,0.012026750878815719,0.05551050043510535,0.013189120204631708,0.0246398416023169,0.0002463984160231697
NoMovesEnd,0.02238550546910859,0.0329261128087059,0.04136296930460567,0.007671230557000292,0.01795543017040085,0.02446024966196426,0.00024460249661964326
Tiling,0.018967352730854613,0.00467492538925317,0.00627849948643105,0.002243449416235842,0.09012675920382292,0.02445819724531952,0.00024458197245319583
NoMovesLossFrequency,0.02801738282178925,0.022122626153359217,0.024461085676162633,0.01996566522616216,0.027368781994571094,0.024387108374408873,0.00024387108374408938
EliminatePiecesEnd,0.022718710940996572,0.05168306179972089,0.004630602586336397,0.03605082143323589,0.00628683302244558,0.024274005956547065,0.0002427400595654713
PlayerValue,0.012132418948234252,0.030648145726350898,0.060637937813064646,0.007074544569494061,0.010525669432118401,0.024203743297852454,0.0002420374329785252
Parity,0.06431538248883095,0.0054759863070369865,0.024611934008850173,0.0037973665445647877,0.022782775613039853,0.02419668899246455,0.00024196688992464613
PatternEndFrequency,0.03623000758541779,0.0,0.004423950595157739,0.021694954886004158,0.057983753853339474,0.024066533383983835,0.000240665333839839
SwapPiecesDecisionFrequency,0.023597547527187752,0.029612022452729387,0.032106333108023445,0.027000401815699397,0.006565106819266797,0.023776282344581352,0.00023776282344581417
IsEmpty,0.0010057134724524128,0.014721662719034374,0.04437306492151615,0.010758579666859875,0.047899695841126744,0.02375174332419791,0.00023751743324197975
SlideDecisionToFriendFrequency,0.026129943853567397,0.03766173596951148,0.03272013142492451,0.0,0.020024398515424407,0.02330724195268556,0.0002330724195268562
SpaceEnd,0.012326950759913486,0.03342755502883293,0.021226031426354434,0.0278841210943354,0.019596411512794558,0.022892213964446163,0.00022892213964446225
SquareShape,0.016420245684193487,0.02161964448116067,0.017599790493231824,0.020695803891999365,0.03737924553817585,0.022742946017752237,0.00022742946017752298
LeapDecisionToEnemy,0.0013751095008201922,0.005638780085736792,0.010610135100479649,0.09487115677225214,0.0010208272360637683,0.02270320173907051,0.00022703201739070571
SowProperties,0.0,0.11312152054983064,0.0,0.0,0.0,0.022624304109966128,0.0002262430410996619
RectangleShape,0.01926315574138655,0.015613966336667897,0.01864217064402723,0.03473981904686657,0.02473539433388634,0.02259890122056692,0.0002259890122056698
FairyChessComponent,0.0029754979536550734,0.01572599381096394,0.027377816942487344,0.0020205011076077422,0.06303741639457949,0.02222744524185872,0.0002222744524185878
StepEffect,0.0,0.0844982956759705,0.02162349654063586,0.0009697215696588912,0.0032790483194184167,0.022074112421136736,0.00022074112421136796
LineLossFrequency,0.014651250212901786,0.01655828115621145,0.037192254469393775,0.011912111279595983,0.029269408090167894,0.021916661041654177,0.00021916661041654237
EncloseCapture,0.012694715046474346,0.03446038322334869,0.02264075128202664,0.034946789439692746,0.004297459958667165,0.021808019790041915,0.00021808019790041974
LeapDecisionToEnemyFrequency,0.004963160773691462,0.03282458142504616,0.018214862220112277,0.03517589835740224,0.017199482864475445,0.02167559712814552,0.00021675597128145577
Contains,0.013289986425655652,0.01665713164390791,0.014593072373485998,0.02539014840352224,0.037752972902280704,0.021536662349770502,0.0002153666234977056
PatternEnd,0.019489005370399833,0.0012760787926769802,0.059169160088944156,0.01773493830332655,0.008741349603801048,0.021282106431829713,0.0002128210643182977
GreaterThan,0.008786728925463864,0.01687182592663468,0.02782219547723303,0.04507764454695715,0.0063866602296615595,0.02098901102119006,0.00020989011021190114
Math,0.013276314325559466,7.782689320677925e-05,0.05669875261026332,0.026508789293023246,0.008259504696695973,0.020964237563749755,0.0002096423756374981
Variable,0.015667706341219414,0.016018326794032568,0.02823052276654026,0.032162794154861785,0.01185485503014343,0.02078684101735949,0.00020786841017359544
StepDecisionToFriend,0.0,0.03703201762550825,0.01770716177384618,0.019238649804583802,0.02924956402743568,0.020645478646274786,0.0002064547864627484
NoMovesWin,0.01722829507015434,0.008360237400741426,0.0094511070554251,0.01895910084175869,0.04870365706278433,0.020540479486172776,0.00020540479486172832
CheckmateFrequency,0.00412032721984081,0.030461974480307154,0.034872028275619076,0.007078128786508039,0.02516401834543707,0.02033929542154243,0.00020339295421542485
Start,0.04160943822144991,0.010053792922608766,0.003392531050531862,0.03170674308255175,0.014907493456951311,0.02033399974681872,0.00020333999746818774
NumContainers,0.010436597924397878,0.017757743856520746,0.019474544795936986,0.021832172288199322,0.031979139856755635,0.020296039744362115,0.0002029603974436217
Intersection,0.013295454691355003,0.010879828524629629,0.03055525958923529,0.018943722117359365,0.022370089286042488,0.019208870841724356,0.0001920887084172441
CrossBoard,0.021713908593991763,0.00754258589871334,0.016030921060771603,0.029201948800820634,0.021258555720695287,0.019149584014998527,0.0001914958401499858
LineLoss,0.01670989178164557,0.003910179572780479,0.011769807848356434,0.03552467804180872,0.027712713128249737,0.01912545407456819,0.0001912545407456824
MarkerComponent,0.01527063596216946,0.005861911386706367,0.015959198151012797,0.04715419523053593,0.010946566828870952,0.0190385015118591,0.00019038501511859152
DiscComponent,0.03714178695173145,0.030981430952136034,0.006361638348996754,0.0067042575323062485,0.01313725563296835,0.018865273883627763,0.00018865273883627814
LargePiece,0.008136180786814138,0.0,0.009875706365762772,0.010654097416246979,0.06417136547618178,0.018567470009001136,0.00018567470009001185
DiamondShape,0.0045307774195996455,0.0033586843675738453,0.025824715700621198,0.03869343799110215,0.019960805232430646,0.0184736841422655,0.0001847368414226555
SetVar,0.022828545749544203,0.008238669713702447,0.008219871858864006,0.02838961995062212,0.02241640409405914,0.018018622273358383,0.0001801862227335843
OpeningContract,0.0050364814004292885,0.05130281949802523,0.02090360319796006,0.006757663739312301,0.003980175578514491,0.017596148682848277,0.00017596148682848324
ScoringEndFrequency,0.007227456041225829,0.0021274604411782166,0.02196563748591856,0.04241944783471778,0.013271465993099836,0.017402293559228045,0.00017402293559228092
CanMove,0.022504800400185588,0.023013822841365418,0.029059300034417083,0.005326298970928316,0.006509572970479779,0.01728275904347524,0.00017282759043475286
NoProgressEndFrequency,0.010466636118909665,0.007338321052661757,0.026881180747161972,0.015413631892440586,0.02578971121973194,0.017177896206181185,0.0001717789620618123
PushEffectFrequency,0.028611408274811616,0.02128592258672643,0.001333557292304399,0.01837488097086751,0.015207170801791667,0.016962587985300325,0.0001696258798530037
Conditions,0.012891578969999566,0.03990538467889257,0.02492742561268432,0.0014067154581125798,0.005295540026272541,0.016885328949192317,0.00016885328949192363
AlquerqueBoardWithOneTriangle,0.014740107219818449,0.015679807551417173,0.014172471365583847,0.008149324573557458,0.03045446061134816,0.016639234264345017,0.00016639234264345063
LesserThan,0.002764808629974811,0.023536712407646005,0.017722925047805684,0.01323392848409763,0.025429779768538906,0.016537630867612608,0.00016537630867612653
SlideDecisionToEmpty,0.023726080061334708,0.018551585211677504,0.005068770385237657,0.031712617292120805,0.0032737260379703064,0.016466555797668196,0.00016466555797668242
Addition,0.009587478375024418,0.026246955192456865,0.017844267651949304,0.019982634341569185,0.008183302148892384,0.016368927541978433,0.00016368927541978478
NoMovesNext,0.016771459249250827,0.005646268157519463,0.024163751927802516,0.019092819697627897,0.01607672981760454,0.01635020576996105,0.00016350205769961093
ThreeMensMorrisBoard,0.008759824488031257,0.012205097330013223,0.02988800265285225,0.025879074641414604,0.004926057123465715,0.01633161124715541,0.00016331611247155455
ConnectionLossFrequency,0.02581074649535424,0.014418477718548631,0.019547476380009348,0.021375812008104664,0.0,0.016230502520403374,0.00016230502520403418
HopDecisionFriendToEnemyFrequency,0.01041208994738982,0.020028138287010572,0.02736650723950948,0.0007705182196605727,0.022012060621951386,0.016117862863104366,0.0001611786286310441
MancalaSixRows,0.0,0.0005022476108085551,0.00046658868344790573,0.0008491732572706372,0.07798958693773751,0.015961519297852923,0.00015961519297852966
SetValueFrequency,0.017992399049801135,0.012328229683259456,0.02124215582612881,0.011125066940031873,0.01696957414050406,0.015931485127945066,0.0001593148512794511
StrategoComponent,0.01737697669566508,0.022084447155528705,0.033528027972344186,0.005474421012861659,0.00040092979353391827,0.015772960525986708,0.00015772960525986751
MaxMovesInTurn,0.021059500926166805,0.014345965186387378,0.008665287766616814,0.007929423900447723,0.024524473374751242,0.015304930230873991,0.00015304930230874031
GraphStyle,0.0071292431558688096,0.02321174262102781,0.0021786759742479585,0.013060020598835022,0.02971232724347404,0.015058401918690728,0.0001505840191869077
InitialCost,0.016090385079727126,0.0,0.00563937461486074,0.0377988131821525,0.014774721757189989,0.014860658926786072,0.00014860658926786112
LeapDecision,0.0,0.0,0.0,0.07291376516649944,0.0011950666436195323,0.014821766362023795,0.00014821766362023835
Maximum,0.009874960450492503,0.00470928249402856,0.02892765109530479,0.006949447645983352,0.023189277424562654,0.014730123822074373,0.00014730123822074412
Connection,0.00605467083019609,0.014121409087953084,0.012082393277445029,0.016938264308750464,0.022879963885798764,0.014415340278028687,0.00014415340278028726
NoOwnPiecesEndFrequency,0.004192891204591263,0.015620356589845053,0.02854406464334147,0.014945968110220847,0.00853019873897688,0.014366695857395103,0.00014366695857395142
RaceEnd,0.012099286650685643,0.0037323418557455123,0.010627022634214073,0.010308245492428226,0.03419454449035761,0.014192288224686211,0.0001419228822468625
VoteDecision,0.026938936612325274,0.019505963840221765,0.005411427716363658,0.011268969771970436,0.007540668823430114,0.01413319335286225,0.00014133193352862289
MovesNonDecision,0.0016075813902031,0.00691445217571722,0.00673491381502271,0.054365508978395066,0.0,0.01392449127186762,0.00013924491271867658
MoveAgain,0.014345660801624397,0.004303686042683576,0.007293648431263088,0.013444181018808734,0.029477441150689843,0.013772923489013928,0.00013772923489013966
NoSiteMoves,0.026397368582280475,0.007810072299584407,0.012010414593271007,0.0069664544937081355,0.015552314785525188,0.01374732495087384,0.00013747324950873877
HopDecision,0.0,0.0,0.0007593216706759249,0.06789297307134384,0.0,0.013730458948403954,0.0001373045894840399
TriangleTiling,0.008990265436715945,0.01074201893442408,0.015720347422991016,0.01582532885388406,0.017109958118827456,0.01367758375336851,0.00013677583753368548
RelativeDirections,0.0033337959461548334,0.004179207446358457,0.026704730587474333,0.03333368128619853,0.0007435152565014804,0.013658986104537526,0.00013658986104537563
Algorithmics,0.004366166401144661,0.018926621123947506,0.013781768077015318,0.023054914125486853,0.00786442713711008,0.013598779372940883,0.0001359877937294092
BackwardsDirection,0.0024277713126965544,0.028387599382751358,0.029532408205710278,0.004334475923583416,0.002680532892168893,0.013472557543382103,0.0001347255754338214
Priority,0.006032065103097134,0.015511630824254193,0.02607507511546954,0.0070556250525680144,0.012670198275045038,0.013468918874086782,0.0001346891887408682
MancalaStores,0.004828019988287752,0.014411672620163643,0.02275732985990814,0.004677178051509572,0.02059728298018507,0.013454296700010837,0.00013454296700010873
SetPending,0.015234828978868766,0.009605707010963147,0.01584938300806848,0.014383625981182849,0.012115590046490233,0.013437827005114695,0.00013437827005114732
Misere,0.004280048536333158,0.015004588469293603,0.015843775774839582,0.024356904975949705,0.0071346307791643965,0.013323989707116091,0.00013323989707116128
CopyContext,0.027763707975892216,0.0061206743201977195,0.004263792721806167,0.018580647582775684,0.009821491621689132,0.013310062844472184,0.0001331006284447222
ChessStyle,0.007943298905831696,0.005172131779039913,0.025126961411503678,0.0198159358987682,0.008358480057474601,0.013283361610523617,0.00013283361610523652
CountPiecesNextComparison,0.01353908186136291,0.009733268483603648,0.010672600378726515,0.013695722613154734,0.01733799508964127,0.012995733685297817,0.00012995733685297852
NoTargetPieceEnd,0.02545794077644527,0.027034293634340328,0.0010555365943830108,0.010570724714519777,0.0,0.012823699143937679,0.00012823699143937713
MancalaStyle,0.0,0.0,0.0,0.03932727148649263,0.024377465501380993,0.012740947397574726,0.0001274094739757476
IsPieceAt,0.009761666460147365,0.0056669008320020175,0.012522050635490136,0.017831371408877868,0.01758063762045187,0.012672525391393852,0.00012672525391393887
RegularShape,0.02647691340405457,0.005279768628983921,0.021623993923799295,0.0010583171692364747,0.00783221485942525,0.012454241597099902,0.00012454241597099935
Vertex,0.00828671166115069,0.009920995433655018,0.0,0.039849908329385474,0.0039461820741051165,0.01240075949965926,0.00012400759499659294
NoMovesDrawFrequency,0.0070661842537177045,0.013334686174341439,0.016761597754604625,0.02274389758547948,0.0015826645841441123,0.012297806070457471,0.00012297806070457503
NoProgressDrawFrequency,0.007500351810932574,0.015165780836998672,0.0031543430965979232,0.025230235995864485,0.009883137355561874,0.012186769819191106,0.00012186769819191138
HopDecisionFriendToEmptyFrequency,0.005021602381876005,0.018608477810041456,0.003988859872800348,0.019644988192242453,0.013662532163007465,0.012185292083993545,0.00012185292083993578
NoPiece,0.0073780771967781045,0.004996837448659395,0.021066158264119336,0.018756643840121157,0.00831181894935604,0.012101907139806805,0.00012101907139806838
ScoringDraw,0.017625675416446315,0.015453667780698378,0.013841594601849664,0.013507341263675633,0.0,0.012085655812533999,0.00012085655812534032
AddEffect,0.0013818278564902806,0.007298714902806873,0.04160519314541296,0.005655649445915423,0.00371309487291805,0.011930896044708716,0.00011930896044708748
ScoreDifferenceMedian,0.013358173895120637,0.008605269552111997,0.012376392386801214,0.002867054741693056,0.020024023258759554,0.011446182766897291,0.00011446182766897322
FlipFrequency,0.0018448492210880014,0.008510990761275622,0.004191536800546333,0.019450051089912455,0.02286039579545211,0.011371564733654905,0.00011371564733654936
HopDecisionMoreThanOne,0.036295767721499124,0.011411454848700162,0.004006392496607769,0.001489917473862381,0.0028923551136427195,0.01121917753086243,0.00011219177530862462
StarBoard,0.013073287540072191,0.0,0.014253009207607765,0.014804183665600833,0.013467503168554032,0.011119596716366965,0.00011119596716366995
AlquerqueBoardWithTwoTriangles,0.0032783794961763163,0.01153441630272294,0.021892882780718805,0.004111645306800223,0.014400986807388052,0.011043662138761266,0.00011043662138761295
FromToDecisionEmpty,0.007149865363672797,0.038143186073359515,0.004464461090553538,0.003890890421757923,0.0010866522452201407,0.010947011038912784,0.00010947011038912813
EliminatePiecesLossFrequency,0.016382167387735878,0.008601016535327556,0.010757462672257297,0.010945282853499758,0.007317604020383476,0.010800706693840794,0.00010800706693840824
ReachEnd,0.03820055593603753,0.003807239325027592,0.0006689822267689238,0.00892694165311259,0.0021995013735373594,0.010760644102896798,0.00010760644102896828
Stochastic,0.008533889805812727,0.04502879035536146,0.0,0.0,0.0,0.010712536032234838,0.00010712536032234867
Group,0.005440403195882198,0.022157255150289438,0.020600844103135122,0.004915280483915563,0.00010823633397990017,0.010644403853440444,0.00010644403853440472
ProposeDecision,0.0,0.013289385391118416,0.002796127018172876,0.029790524107030193,0.006084091954471518,0.0103920256941586,0.00010392025694158627
Even,0.0030709748585424613,0.017497428058451298,0.013819487810525046,0.007110695056041092,0.01017026417472624,0.010333769991657228,0.00010333769991657257
ShowPieceValue,0.011964894515245638,0.001613516086205117,0.014366037682141314,0.015435628301321617,0.006707112156734671,0.010017437748329671,0.00010017437748329699
RotationalDirection,0.01503503827276767,0.023278482691710706,0.002289575524489912,0.006250516856917704,0.002674329219486873,0.009905588513074572,9.9055885130746e-05
PolygonShape,0.0,0.04523582575855537,0.0009568090456488337,0.0,0.0031585555050267244,0.009870238061846186,9.870238061846213e-05
CountPiecesComparison,0.0013432332371920374,0.009833023870465293,0.024680650980741483,0.01337168431886542,0.0,0.009845718481452848,9.845718481452875e-05
LineWin,0.0164287266170291,0.0,0.0,0.023583973046414602,0.009183185225524792,0.009839176977793698,9.839176977793725e-05
Odd,0.004434527922096906,0.006473877205092953,0.009639171081518265,0.024066388630836707,0.004454745352816289,0.009813742038472222,9.813742038472249e-05
FillWinFrequency,0.00952446849467404,0.017159715707431827,0.014381685324802782,0.0003541521449890563,0.007423555995405253,0.009768715533460592,9.768715533460618e-05
FillEndFrequency,0.017518072614431977,0.010407203491300235,0.008987402644441827,0.0,0.011181673945403857,0.009618870539115578,9.618870539115604e-05
SlideEffect,0.003867112399339145,0.02715467369386343,0.0054211705338852965,0.0035008975690481807,0.00793652654487312,0.009576076148201832,9.576076148201859e-05
Multiplication,0.02064071982014833,0.003514036137382169,0.007890764945784966,0.00245416040027081,0.01328092698767629,0.009556121658252512,9.556121658252538e-05
AbsoluteDirections,0.01483039984444526,0.026344180020526933,0.005080201086388448,0.0015022755132195376,0.0,0.009551411292916036,9.551411292916062e-05
EncloseCaptureFrequency,0.007564310687855885,0.00899306868733091,0.012345291936615387,0.004736542593014073,0.013853792344737057,0.009498601249910662,9.498601249910688e-05
SowCCW,0.010154370421866447,0.001620241381129852,0.02015889642185247,0.015536855051420398,0.0,0.009494072655253833,9.494072655253859e-05
ThreeMensMorrisBoardWithTwoTriangles,0.009662920033591416,0.0025457280980976113,0.018610731800502874,0.0033486710130093307,0.01330001580778527,0.0094936133505973,9.493613350597324e-05
HopCaptureMoreThanOne,0.00980360677007508,0.007910861110456198,0.0034399143844847917,0.019553225711790134,0.0067195934145439055,0.009485440278270021,9.485440278270047e-05
HopDecisionFriendToFriendFrequency,0.0,0.0042735303514126344,0.014498380937532133,0.018489287480562694,0.009888095133920647,0.009429858780685621,9.429858780685646e-05
PatternWinFrequency,0.001367182666166665,0.0,0.0021945778990814535,0.02140773107536823,0.021400943455115947,0.009274087019146459,9.274087019146483e-05
BoardStyle,0.007047163903137146,0.021172270701093194,0.008720469342202268,0.004623771482579985,0.004747712924983469,0.009262277670799212,9.262277670799238e-05
Meta,0.02647635715257448,0.00570414946282392,0.012671234240880846,0.0006712609532474885,0.00041208161159392656,0.009187016684224131,9.187016684224156e-05
CustodialCapture,0.0009776162111673618,0.031536032737541776,0.002719726888491982,0.01012168657645206,0.0,0.009071012482730635,9.071012482730659e-05
DiceD6,0.00819763432881197,0.007115091306362234,0.004664213816150807,0.011222419749433117,0.01376215943754754,0.008992303727661133,8.992303727661157e-05
MovesEffects,0.007888974876332581,0.0015213922425997709,0.02316172925533837,0.007828875679889631,0.004296124825445501,0.00893941937592117,8.939419375921194e-05
SquareTiling,0.007265618359461626,0.006837122512649108,0.0026045481144540755,0.014778771738198684,0.012786206152483468,0.008854453375449392,8.854453375449416e-05
HopEffect,0.008016806526962971,0.012049001245935519,0.017215668454622003,0.004731094586696501,0.0021305338347715435,0.008828620929797708,8.828620929797732e-05
ShootDecision,0.01640164488359105,0.007405100610476511,0.008736363860292341,0.0,0.010403126992602398,0.008589247269392461,8.589247269392484e-05
TrackLoop,0.0,0.0,0.04292396523613043,0.0,0.0,0.008584793047226086,8.58479304722611e-05
MovesDecision,0.017274134797516917,0.0024731443432402783,0.013066115821870885,0.009999938539251444,0.0,0.008562666700375905,8.562666700375928e-05
Draw,0.0009539208440802054,0.01402408165768913,0.00565018803372285,0.0013229279041729364,0.017730498511361836,0.007936323390205391,7.936323390205412e-05
IsEnemy,0.0040160491898648286,0.0,0.015982628282548372,0.011905066981150077,0.007614943040625933,0.007903737498837844,7.903737498837866e-05
BackwardLeftDirection,0.0034327526976393177,0.007279650507867841,0.00021613446426169182,0.0018329771305536054,0.02650538704772701,0.007853380369609895,7.853380369609916e-05
