feature,importance_f1,importance_f2,importance_f3,importance_f4,importance_f5,importance_mean,importance_relative
AddDecision,0.30120015144348145,1.1957826614379883,0.18299053609371185,1.0219331979751587,0.49764391779899597,0.6399100929498672,0.0006960420365801655
Disjunction,0.5510534048080444,1.1137186288833618,0.2671111822128296,0.6055746674537659,0.6324472427368164,0.6339810252189636,0.0006895928800128488
PassDecision,0.4623037576675415,0.7508463859558105,0.2931673228740692,0.4587942063808441,1.1824311017990112,0.6295085549354553,0.0006847280914136771
NoPieceMover,0.09818854928016663,1.981367588043213,0.2578108012676239,0.3437991738319397,0.43272465467453003,0.6227781534194946,0.0006774073092760236
NoPiece,0.5203043222427368,0.6565296649932861,0.6081116199493408,0.7305504083633423,0.5930691957473755,0.6217130422592163,0.000676248768178841
agent2_selection,0.6136463284492493,0.602679967880249,0.6972196698188782,0.6038264632225037,0.556687593460083,0.6148120045661927,0.0006687423819172557
ScoreDifferenceVariance,0.5485257506370544,0.6401674747467041,0.8896011114120483,0.38778311014175415,0.5971593856811523,0.6126473665237426,0.0006663878651060264
Draw,0.16377031803131104,0.9526577591896057,1.0671112537384033,0.4081929624080658,0.4379039704799652,0.6059272527694702,0.0006590782731569264
EncloseCaptureFrequency,0.6080186367034912,0.5532505512237549,0.4088640809059143,0.7477759122848511,0.7008076906204224,0.6037433743476868,0.0006567028282294454
agent2_playout,0.63002610206604,0.6986210942268372,0.5993228554725647,0.504099428653717,0.5713472366333008,0.6006833434104919,0.0006533743760156275
SowSkip,0.6499133110046387,0.6174051761627197,0.6653959155082703,0.5596911311149597,0.5026876926422119,0.59901864528656,0.000651563653094957
Then,1.0117217302322388,0.5719748735427856,0.2488563507795334,0.7435470223426819,0.3985346257686615,0.5949269205331802,0.0006471130084468328
TriangleTiling,0.9639992117881775,0.42882269620895386,0.28192439675331116,0.5920328497886658,0.6959808468818665,0.592552000284195,0.0006445297637925738
PushEffect,0.18098928034305573,0.5179209113121033,0.6236472129821777,1.2230918407440186,0.39432448148727417,0.5879947453737259,0.0006395727533874474
